Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
72A ORAM AVENUE,"New Brighton, Christchurch",8061,2,1,1,511,90,1970,490,22/04/2024,17,TRUE,640000
1/100 ORAM AVENUE,"New Brighton, Christchurch",8061,2,1,1,511,64,1950,445,15/05/2023,7,FALSE,490000
6/170 PALMERS ROAD,"New Brighton, Christchurch",8083,2,1,1,511,81,2019,480,16/01/2024,7,FALSE,580000
4A RAWHITI AVENUE,"New Brighton, Christchurch",8083,2,1,1,313,91,2023,560,4/01/2024,7,FALSE,350000
35B RODNEY STREET,"New Brighton, Christchurch",8061,2,1,1,511,80,1970,580,22/03/2024,7,FALSE,550000
47 RODNEY STREET,"New Brighton, Christchurch",8061,2,2,2,508,150,2000,350,20/09/2023,7,FALSE,520000
132 SEAVIEW ROAD,"New Brighton, Christchurch",8061,2,2,1,511,82,2023,530,14/06/2023,16,FALSE,470000
134 SEAVIEW ROAD,"New Brighton, Christchurch",8061,2,2,1,511,82,2023,550,23/06/2023,7,FALSE,470000
136 SEAVIEW ROAD,"New Brighton, Christchurch",8061,2,2,1,511,82,2023,495,28/11/2023,43,FALSE,435000
138 SEAVIEW ROAD,"New Brighton, Christchurch",8061,2,1,1,511,82,2023,500,31/08/2023,92,FALSE,440000
140 SEAVIEW ROAD,"New Brighton, Christchurch",8061,2,1,1,511,82,2023,540,13/06/2023,13,FALSE,480000
165 SHAW AVENUE,"New Brighton, Christchurch",8083,2,1,1,506,78,1905,420,9/02/2023,7,FALSE,620000
2 SUNSHINE LANE,"New Brighton, Christchurch",8083,2,2,1,511,82,2023,550,8/05/2023,7,FALSE,415000
10 SUNSHINE LANE,"New Brighton, Christchurch",8083,2,2,1,511,82,2023,520,27/01/2024,4,FALSE,570000
98 WILLRYAN AVENUE,"New Brighton, Christchurch",8083,2,1,3,769,223,1950,500,23/05/2023,7,FALSE,580000
56 HOANI STREET,"Northcote, Christchurch",8052,2,1,1,779,166,1950,550,25/03/2024,4,FALSE,585000
2/15 HONEYSUCKLE PLACE,"Northcote, Christchurch",8052,2,1,2,511,130,1990,530,2/02/2024,7,FALSE,585000
2/21B NORTHCOTE ROAD,"Northcote, Christchurch",8052,2,1,2,511,125,1990,570,24/02/2024,7,FALSE,580000
9/3 NYOLI STREET,"Northcote, Christchurch",8052,2,1,1,247,97,2021,550,19/01/2024,7,FALSE,580000
16 SAWYERS ARMS ROAD,"Northcote, Christchurch",8052,2,1,1,852,87,1940,520,1/11/2024,7,FALSE,415000
3/123 SAWYERS ARMS ROAD,"Northcote, Christchurch",8052,2,1,1,511,80,2000,500,16/04/2024,23,TRUE,585000
3/25 VAGUES ROAD,"Northcote, Christchurch",8052,2,1,1,139,92,2023,560,14/07/2023,7,FALSE,585000
15 APPLEFIELD COURT,"Northwood, Christchurch",8051,2,2,2,691,250,2005,850,11/10/2023,7,FALSE,810000
2/12 ENSORS ROAD,"Opawa, Christchurch",8023,2,1,1,511,80,1975,475,18/12/2023,7,FALSE,785000
38C ENSORS ROAD,"Opawa, Christchurch",8023,2,1,1,511,70,1990,400,11/10/2023,7,FALSE,530000
1/123 HAWFORD ROAD,"Opawa, Christchurch",8023,2,1,1,511,80,1935,650,1/04/2024,7,FALSE,510000
135 HAWFORD ROAD,"Opawa, Christchurch",8023,2,1,2,511,120,1990,550,25/02/2024,18,FALSE,640000
2/126 OPAWA ROAD,"Opawa, Christchurch",8023,2,1,2,511,120,1990,540,31/05/2023,7,FALSE,570000
1/4 VINCENT PLACE,"Opawa, Christchurch",8023,2,2,2,556,180,1970,420,10/09/2023,7,FALSE,650000
1/20 APOLLO PLACE,"Papanui, Christchurch",8052,2,1,1,511,120,1970,465,12/08/2023,15,FALSE,410000
2/37 BELLVUE AVENUE,"Papanui, Christchurch",8053,2,2,1,115,84,2022,549,8/04/2023,7,FALSE,650000
44 BENNETT STREET,"Papanui, Christchurch",8053,2,1,1,511,112,1910,550,23/08/2023,7,FALSE,1190000
1/31 BLAIR AVENUE,"Papanui, Christchurch",8053,2,3,1,103,76,2022,530,22/04/2024,17,TRUE,385000
3/31 BLAIR AVENUE,"Papanui, Christchurch",8053,2,3,1,86,76,2022,565,10/02/2023,11,FALSE,360000
5/31 BLAIR AVENUE,"Papanui, Christchurch",8053,2,3,1,66,76,2022,525,16/06/2023,8,FALSE,580000
6/31 BLAIR AVENUE,"Papanui, Christchurch",8053,2,2,1,108,76,2022,550,1/02/2024,15,FALSE,610000
2/43 BLAIR AVENUE,"Papanui, Christchurch",8053,2,1,1,511,90,1970,450,23/09/2023,7,FALSE,620000
1/5 BLANCH STREET,"Papanui, Christchurch",8053,2,2,2,650,220,1980,475,15/01/2024,7,FALSE,650000
2/36 CONDELL AVENUE,"Papanui, Christchurch",8053,2,1,1,511,103,1960,635,20/11/2023,7,FALSE,470000
1/543A CRANFORD STREET,"Papanui, Christchurch",8052,2,1,1,511,70,1970,420,2/10/2024,7,FALSE,740000
30 GRANTS ROAD,"Papanui, Christchurch",8053,2,1,2,455,107,1920,600,13/11/2023,7,FALSE,780000
4/26 GRASSMERE STREET,"Papanui, Christchurch",8052,2,1,1,85,68,2023,530,11/07/2023,7,FALSE,740000
5/26 GRASSMERE STREET,"Papanui, Christchurch",8052,2,1,1,134,67,2023,530,13/07/2023,17,FALSE,710000
2/9 HALLIWELL AVENUE,"Papanui, Christchurch",8052,2,1,1,511,130,1990,510,12/06/2023,15,FALSE,690000
2/11 HALLIWELL AVENUE,"Papanui, Christchurch",8052,2,2,1,133,81,2022,540,10/09/2023,7,FALSE,740000
3/11 HALLIWELL AVENUE,"Papanui, Christchurch",8052,2,2,1,134,81,2022,560,3/05/2024,13,FALSE,450000
1/20 HOANI STREET,"Papanui, Christchurch",8053,2,1,1,511,100,1990,580,28/02/2024,22,FALSE,650000
67 LANGDONS ROAD,"Papanui, Christchurch",8053,2,1,1,511,100,1920,480,24/10/2023,7,FALSE,620000
85 LANGDONS ROAD,"Papanui, Christchurch",8053,2,2,1,194,85,2020,530,17/06/2023,7,FALSE,420000
1/8B MEADOW STREET,"Papanui, Christchurch",8052,2,1,1,511,90,1970,510,31/10/2023,7,FALSE,710000
2/6 PERRY STREET,"Papanui, Christchurch",8053,2,1,1,511,170,1960,520,17/07/2023,8,FALSE,600000
2/91 PERRY STREET,"Papanui, Christchurch",8053,2,1,1,511,110,1970,500,27/10/2023,7,FALSE,600000
21 PROCTOR STREET,"Papanui, Christchurch",8053,2,1,1,607,90,1920,590,17/03/2024,7,FALSE,590000
2/70 PROCTOR STREET,"Papanui, Christchurch",8053,2,1,1,511,100,1960,510,25/10/2023,7,FALSE,610000
2/98 PROCTOR STREET,"Papanui, Christchurch",8053,2,3,1,123,73,2023,610,3/05/2024,7,FALSE,610000
3/98 PROCTOR STREET,"Papanui, Christchurch",8053,2,3,1,113,73,2023,580,15/04/2024,55,TRUE,2320000
3/27 SAILS STREET,"Papanui, Christchurch",8053,2,2,1,80,74,2022,520,8/08/2023,9,FALSE,580000
5/27 SAILS STREET,"Papanui, Christchurch",8053,2,2,1,92,72,2022,510,18/09/2023,7,FALSE,465000
6/27 SAILS STREET,"Papanui, Christchurch",8053,2,2,1,73,72,2022,230,11/09/2023,26,FALSE,600000
9/27 SAILS STREET,"Papanui, Christchurch",8053,2,2,1,91,72,2022,520,12/04/2023,8,FALSE,455000
2/65 SAINT JAMES AVENUE,"Papanui, Christchurch",8053,2,1,1,511,110,1970,530,13/02/2024,7,FALSE,590000
2/74 SAINT JAMES AVENUE,"Papanui, Christchurch",8053,2,1,1,511,70,1970,460,10/08/2023,21,FALSE,550000
4/78 SAINT JAMES AVENUE,"Papanui, Christchurch",8053,2,1,1,511,70,1970,550,11/03/2023,7,FALSE,600000
3/15 WYNDHAM STREET,"Papanui, Christchurch",8053,2,1,1,511,110,1980,515,27/05/2023,7,FALSE,530000
1/37 ABERFOYLE PLACE,"Parklands, Christchurch",8083,2,1,1,511,87,2015,475,23/05/2023,7,FALSE,650000
2/478 BOWER AVENUE,"Parklands, Christchurch",8083,2,1,1,511,90,1990,600,22/03/2024,40,FALSE,650000
56 BROADHAVEN AVENUE,"Parklands, Christchurch",8083,2,1,1,511,110,1970,495,7/11/2023,7,FALSE,530000
1/65 DONNINGTON STREET,"Parklands, Christchurch",8083,2,1,1,511,100,1990,500,13/11/2023,7,FALSE,550000
2 FARM LANE,"Parklands, Christchurch",8083,2,1,1,551,80,1995,460,25/05/2023,7,FALSE,520000
2/12 GLEN PLACE,"Parklands, Christchurch",8083,2,1,1,511,90,1970,465,30/11/2023,7,FALSE,550000
1/29 HEATHGLEN AVENUE,"Parklands, Christchurch",8083,2,1,1,511,110,1970,570,16/02/2024,7,FALSE,570000
1/6 INGRID STREET,"Parklands, Christchurch",8083,2,1,1,511,90,1970,440,23/09/2023,8,FALSE,440000
4/415 MAIREHAU ROAD,"Parklands, Christchurch",8083,2,1,2,511,140,1995,470,19/02/2024,7,FALSE,470000
19/415 MAIREHAU ROAD,"Parklands, Christchurch",8083,2,1,2,511,150,1990,495,27/06/2023,7,FALSE,630000
141 QUEENSPARK DRIVE,"Parklands, Christchurch",8083,2,1,1,511,110,1980,470,10/08/2023,7,FALSE,570000
2/1C SYLVIA STREET,"Parklands, Christchurch",8083,2,1,1,511,70,1990,480,30/11/2023,7,FALSE,510000
3 TAMARISK PLACE,"Parklands, Christchurch",8083,2,1,1,511,88,2016,520,14/04/2024,30,TRUE,415000
2/22 ALDWINS ROAD,"Phillipstown, Christchurch",8062,2,1,1,511,110,1985,550,14/04/2024,25,TRUE,410000
2/46 ALDWINS ROAD,"Phillipstown, Christchurch",8062,2,1,1,511,70,1985,510,7/11/2023,7,FALSE,520000
1/132 ALDWINS ROAD,"Phillipstown, Christchurch",8062,2,1,1,511,70,1975,400,7/04/2023,7,FALSE,300000
2/150 ALDWINS ROAD,"Phillipstown, Christchurch",8062,2,1,1,511,80,1985,490,24/08/2023,7,FALSE,495000
5/13 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,320,12/06/2023,7,FALSE,540000
36/31 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,511,59,2000,380,8/07/2023,7,FALSE,445000
38/31 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,511,54,2000,400,20/09/2023,7,FALSE,270000
3/71 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,511,70,1975,450,25/09/2023,7,FALSE,260000
3/81 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,2,511,91,2010,510,3/05/2024,7,FALSE,480000
87B BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,2,1,106,80,2022,510,2/02/2024,7,FALSE,500000
5/112 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,511,90,1975,420,15/03/2024,7,FALSE,500000
163 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,582,80,1890,470,22/09/2023,7,FALSE,445000
1/168 BORDESLEY STREET,"Phillipstown, Christchurch",8011,2,1,1,136,70,2022,490,12/06/2023,7,FALSE,415000
25 BUCCLEUGH STREET,"Phillipstown, Christchurch",8011,2,1,1,400,74,1905,510,7/06/2023,18,FALSE,370000
4/1 CLIVE STREET,"Phillipstown, Christchurch",8011,2,1,1,511,70,1975,350,24/08/2023,7,FALSE,475000
1/18 CLIVE STREET,"Phillipstown, Christchurch",8011,2,2,1,511,77,2022,495,24/04/2024,15,TRUE,310000
2/18 CLIVE STREET,"Phillipstown, Christchurch",8011,2,2,1,511,77,2022,495,12/12/2023,15,FALSE,320000
7/18 CLIVE STREET,"Phillipstown, Christchurch",8011,2,2,1,511,77,2022,495,16/01/2024,50,FALSE,320000
1/18 CROSS STREET,"Phillipstown, Christchurch",8011,2,1,1,129,72,2023,485,24/05/2023,7,FALSE,290000
3/18 CROSS STREET,"Phillipstown, Christchurch",8011,2,1,1,96,73,2023,510,14/02/2024,7,FALSE,455000
3/32 ENGLAND STREET,"Phillipstown, Christchurch",8011,2,1,1,511,100,1990,400,17/07/2023,7,FALSE,565000
3/68 HARROW STREET,"Phillipstown, Christchurch",8011,2,2,1,111,72,2023,520,3/05/2024,7,FALSE,380000
4/68 HARROW STREET,"Phillipstown, Christchurch",8011,2,1,1,135,72,2023,500,8/10/2023,7,FALSE,415000
1/18 INGLIS STREET,"Phillipstown, Christchurch",8011,2,2,1,168,113,2023,580,24/06/2023,7,FALSE,570000
13 LEAGUE LANE,"Phillipstown, Christchurch",8011,2,1,1,219,80,2018,510,13/11/2023,39,FALSE,320000
16 LEAGUE LANE,"Phillipstown, Christchurch",8011,2,1,1,180,82,2018,480,2/02/2024,7,FALSE,335000
17 LEAGUE LANE,"Phillipstown, Christchurch",8011,2,1,1,153,80,2018,480,30/06/2023,8,FALSE,490000
18 LEAGUE LANE,"Phillipstown, Christchurch",8011,2,1,1,266,81,2018,480,14/03/2024,7,FALSE,485000
20 LEAGUE LANE,"Phillipstown, Christchurch",8011,2,1,1,199,81,2018,480,16/11/2023,7,FALSE,485000
21 LEAGUE LANE,"Phillipstown, Christchurch",8011,2,1,1,182,80,2018,480,22/03/2024,7,FALSE,570000
1/25 MARLBOROUGH STREET,"Phillipstown, Christchurch",8011,2,2,1,106,72,2023,495,18/12/2023,15,FALSE,550000
4/25 MARLBOROUGH STREET,"Phillipstown, Christchurch",8011,2,2,1,99,72,2023,510,13/02/2024,7,FALSE,460000
5/25 MARLBOROUGH STREET,"Phillipstown, Christchurch",8011,2,2,1,99,72,2023,499,12/07/2023,57,FALSE,535000
4/30 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,2,511,55,2000,375,29/02/2024,7,FALSE,540000
8/30 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,2,511,61,2000,400,16/06/2023,7,FALSE,630000
16/30 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,2,511,56,2000,400,29/05/2023,7,FALSE,520000
28/30 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,2,511,56,2000,420,19/09/2023,7,FALSE,520000
4/42 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,800,12/05/2023,20,FALSE,520000
5/42 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,430,31/07/2023,64,FALSE,520000
4/48 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,2,1,511,79,2021,515,12/07/2023,9,FALSE,520000
4/53 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,72,1970,460,1/08/2024,7,FALSE,520000
2/55 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,2,1,118,50,2023,550,16/05/2023,8,FALSE,555000
3/55 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,2,1,118,100,2023,550,23/01/2024,8,FALSE,550000
4/55 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,2,1,118,100,2023,550,21/11/2023,7,FALSE,550000
3/64 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,70,1975,390,27/10/2023,7,FALSE,395000
2/98 MATHESONS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,420,13/06/2023,7,FALSE,375000
62 NURSERY ROAD,"Phillipstown, Christchurch",8011,2,2,1,130,105,2022,495,30/05/2023,27,FALSE,370000
1/21 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,61,1975,395,24/08/2023,7,FALSE,370000
3/21 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,61,1975,385,6/08/2023,7,FALSE,300000
5/21 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,61,1975,400,4/11/2024,64,TRUE,300000
7/21 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,61,1975,395,14/06/2023,7,FALSE,585000
8/21 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,61,1975,440,23/04/2024,49,TRUE,390000
86E OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,1,1,128,66,2024,520,23/03/2024,29,FALSE,580000
1/130 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,2,1,127,73,2021,490,3/05/2024,7,FALSE,580000
143 OLLIVIERS ROAD,"Phillipstown, Christchurch",8011,2,2,1,379,78,1950,410,18/05/2023,7,FALSE,580000
5/24 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,88,68,2021,480,5/12/2023,7,FALSE,355000
6/24 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,72,68,2021,480,14/08/2023,7,FALSE,275000
9/24 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,58,68,2021,499,30/04/2024,9,TRUE,625000
12/24 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,89,68,2021,499,16/02/2024,7,FALSE,345000
15/24 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,93,68,2021,470,18/12/2023,7,FALSE,345000
5/34 PERCY STREET,"Phillipstown, Christchurch",8011,2,1,1,251,89,2016,460,4/03/2024,7,FALSE,345000
2/35 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,93,78,2021,530,25/05/2023,7,FALSE,345000
4/35 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,81,78,2021,490,3/12/2024,54,FALSE,365000
5/35 PERCY STREET,"Phillipstown, Christchurch",8011,2,2,1,81,78,2021,520,2/06/2024,7,FALSE,520000
1/32 RYAN STREET,"Phillipstown, Christchurch",8011,2,1,1,140,76,2023,490,28/09/2023,22,FALSE,450000
2/32 RYAN STREET,"Phillipstown, Christchurch",8011,2,1,1,109,68,2023,460,9/01/2023,61,FALSE,500000
3/32 RYAN STREET,"Phillipstown, Christchurch",8011,2,1,1,133,70,2023,499,9/01/2023,73,FALSE,590000
4/32 RYAN STREET,"Phillipstown, Christchurch",8011,2,1,1,141,68,2023,499,9/01/2023,73,FALSE,590000
6/32 RYAN STREET,"Phillipstown, Christchurch",8011,2,1,1,170,71,2023,500,23/08/2023,7,FALSE,580000
7/32 RYAN STREET,"Phillipstown, Christchurch",8011,2,1,1,172,77,2023,510,24/08/2023,7,FALSE,590000
2/504 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1985,405,9/04/2023,18,FALSE,590000
6/504 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1985,410,15/09/2023,7,FALSE,475000
4/514 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,70,1975,475,8/10/2023,7,FALSE,620000
2/519 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,385,7/12/2023,7,FALSE,620000
4/519 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,450,7/11/2023,7,FALSE,620000
6/519 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,420,14/01/2024,7,FALSE,610000
3/537 SAINT ASAPH STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,380,15/08/2023,7,FALSE,590000
4/42 STANMORE ROAD,"Phillipstown, Christchurch",8011,2,1,1,511,74,1990,450,24/05/2023,7,FALSE,600000
2/14 SUFFOLK STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,410,1/08/2024,7,FALSE,590000
1/33 SUFFOLK STREET,"Phillipstown, Christchurch",8011,2,1,1,511,310,1965,365,4/08/2024,7,FALSE,600000
2/467 TUAM STREET,"Phillipstown, Christchurch",8011,2,1,1,511,60,1975,370,10/12/2023,7,FALSE,610000
1/505 TUAM STREET,"Phillipstown, Christchurch",8011,2,1,1,98,78,2023,540,5/05/2024,4,TRUE,320000
2/505 TUAM STREET,"Phillipstown, Christchurch",8011,2,1,1,92,76,2023,540,13/09/2023,7,FALSE,320000
6/505 TUAM STREET,"Phillipstown, Christchurch",8011,2,1,1,72,72,2023,495,5/12/2023,23,FALSE,440000
3/1 WELLINGTON STREET,"Phillipstown, Christchurch",8011,2,1,1,511,50,1975,410,8/08/2023,7,FALSE,310000
24B WELLINGTON STREET,"Phillipstown, Christchurch",8011,2,1,1,511,71,1960,425,13/07/2023,7,FALSE,310000
35 WELLINGTON STREET,"Phillipstown, Christchurch",8011,2,1,1,749,90,1920,620,30/11/2023,8,FALSE,310000
3/38 WELLINGTON STREET,"Phillipstown, Christchurch",8011,2,2,1,78,75,2023,490,25/10/2023,28,FALSE,370000
3/50 WELLINGTON STREET,"Phillipstown, Christchurch",8011,2,1,1,511,92,1990,440,9/04/2023,7,FALSE,495000
2/9A AUGUSTA STREET,"Redcliffs, Christchurch",8081,2,1,1,511,98,2016,520,5/02/2024,7,TRUE,310000
4/53 BEACHVILLE ROAD,"Redcliffs, Christchurch",8081,2,1,1,511,180,1970,750,18/03/2024,7,FALSE,410000
2/57A BEACHVILLE ROAD,"Redcliffs, Christchurch",8081,2,1,1,511,130,1980,540,10/03/2023,7,FALSE,335000
102 BEACHVILLE ROAD,"Redcliffs, Christchurch",8081,2,2,3,774,156,1970,660,1/12/2024,7,FALSE,570000
45A CELIA STREET,"Redcliffs, Christchurch",8081,2,1,1,394,120,1950,600,22/07/2023,7,FALSE,565000
1/43A MAIN ROAD,"Redcliffs, Christchurch",8081,2,1,1,511,120,1980,560,24/07/2023,14,FALSE,535000
2/71B MAIN ROAD,"Redcliffs, Christchurch",8081,2,1,1,511,75,2021,575,17/05/2023,24,FALSE,310000
49 MONCKS SPUR ROAD,"Redcliffs, Christchurch",8081,2,1,2,840,170,1975,765,30/04/2024,31,TRUE,375000
90 MONCKS SPUR ROAD,"Redcliffs, Christchurch",8081,2,2,1,508,110,1960,545,4/12/2024,34,TRUE,520000
3 RAEKURA PLACE,"Redcliffs, Christchurch",8081,2,1,1,410,110,1970,575,21/06/2023,7,FALSE,550000
5 RAEKURA PLACE,"Redcliffs, Christchurch",8081,2,2,1,341,110,1970,560,24/05/2023,7,FALSE,405000
20 RAEKURA PLACE,"Redcliffs, Christchurch",8081,2,1,1,309,116,1970,550,25/05/2023,23,FALSE,700000
2/11 TAUPATA STREET,"Redcliffs, Christchurch",8081,2,1,1,511,70,1980,575,20/09/2023,7,FALSE,680000
2/41 TAUPATA STREET,"Redcliffs, Christchurch",8081,2,1,1,511,83,1970,485,20/08/2023,7,FALSE,381000
4 AZTEC PLACE,"Redwood, Christchurch",8051,2,1,1,511,110,1980,470,15/02/2024,7,FALSE,1781000
1/50 CHIPPING LANE,"Redwood, Christchurch",8051,2,1,1,511,100,1975,530,17/02/2024,7,FALSE,840000
2/50 CHIPPING LANE,"Redwood, Christchurch",8051,2,1,1,511,110,1970,480,30/06/2023,7,FALSE,700000
16 DANIELS ROAD,"Redwood, Christchurch",8051,2,1,2,607,110,1960,575,7/10/2023,20,FALSE,640000
1/58A DANIELS ROAD,"Redwood, Christchurch",8051,2,1,2,511,120,1990,470,29/08/2023,7,FALSE,970000
1/5 JAMES CONDON PLACE,"Redwood, Christchurch",8051,2,1,1,511,96,1970,499,13/02/2024,15,FALSE,920000
1/318 MAIN NORTH ROAD,"Redwood, Christchurch",8051,2,2,2,809,230,1970,410,31/07/2023,36,FALSE,740000
2/16 MULBERRY PLACE,"Redwood, Christchurch",8051,2,1,1,511,100,1980,510,9/07/2023,7,FALSE,730000
1/46 PRESTONS ROAD,"Redwood, Christchurch",8051,2,1,2,616,250,1970,470,4/07/2024,7,FALSE,740000
1/14 SALFORD AVENUE,"Redwood, Christchurch",8051,2,1,1,511,100,1975,450,31/05/2023,15,FALSE,620000
19 SALFORD AVENUE,"Redwood, Christchurch",8051,2,2,2,578,180,1970,495,4/07/2024,7,FALSE,690000
2/5 SARABANDE AVENUE,"Redwood, Christchurch",8051,2,1,1,511,90,1970,560,3/05/2024,7,FALSE,560000
3/30 TUCKERS ROAD,"Redwood, Christchurch",8051,2,1,2,511,170,1990,630,26/03/2024,7,FALSE,520000
2/2 WAKELIN PLACE,"Redwood, Christchurch",8051,2,1,1,511,120,1980,495,26/06/2023,7,FALSE,520000
68 WINTERS ROAD,"Redwood, Christchurch",8051,2,1,1,501,93,1950,570,18/07/2023,7,FALSE,640000
2/26 WIREMU STREET,"Redwood, Christchurch",8051,2,1,1,511,100,1980,535,15/04/2024,64,TRUE,570000
14A AYR STREET,"Riccarton, Christchurch",8011,2,2,1,161,152,2020,700,1/10/2024,7,FALSE,485000
4/27 BARTLETT STREET,"Riccarton, Christchurch",8011,2,2,1,72,74,2022,530,4/03/2024,7,FALSE,650000
7/27 BARTLETT STREET,"Riccarton, Christchurch",8011,2,2,1,99,74,2022,525,26/09/2023,7,FALSE,480000
1/84 BLENHEIM ROAD,"Riccarton, Christchurch",8011,2,1,1,511,76,2022,479,8/04/2023,7,FALSE,650000
116A BLENHEIM ROAD,"Riccarton, Christchurch",8041,2,1,1,135,82,2021,510,9/11/2023,7,FALSE,480000
120B BLENHEIM ROAD,"Riccarton, Christchurch",8041,2,1,1,87,78,2021,530,5/01/2024,8,TRUE,650000
120C BLENHEIM ROAD,"Riccarton, Christchurch",8041,2,1,1,87,82,2021,510,29/03/2024,7,FALSE,590000
17A BRADSHAW TERRACE,"Riccarton, Christchurch",8011,2,1,1,511,85,1955,460,8/04/2023,7,FALSE,640000
5/4 BROADBENT STREET,"Riccarton, Christchurch",8041,2,1,1,511,78,1980,465,6/02/2023,7,FALSE,570000
6/4 BROADBENT STREET,"Riccarton, Christchurch",8041,2,1,1,511,78,1980,520,4/09/2024,30,FALSE,680000
19A BROADBENT STREET,"Riccarton, Christchurch",8041,2,1,1,310,106,2000,495,19/06/2023,7,FALSE,475000
3/13 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,1,511,95,1980,435,15/09/2023,7,FALSE,1150000
2/19 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,2,1,134,71,2022,520,25/01/2024,2,FALSE,660000
5/19 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,2,1,115,73,2022,525,3/05/2024,7,FALSE,680000
1/43 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,2,511,91,1970,620,9/12/2023,7,FALSE,660000
4/49 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,1,511,83,1970,495,18/10/2023,22,FALSE,720000
55A BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,1,129,88,2010,550,3/04/2024,7,FALSE,690000
55B BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,1,117,88,2010,560,9/11/2023,7,FALSE,650000
56C BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,1,182,157,2008,530,16/11/2023,7,FALSE,530000
2/61 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,1,511,60,1970,420,7/05/2023,7,FALSE,460000
3/64 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,4,78,74,2020,515,13/11/2023,7,FALSE,460000
83C BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,2,511,116,2000,495,6/07/2023,40,FALSE,630000
83D BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,1,2,511,116,2000,550,10/03/2023,7,FALSE,510000
1/89 BROCKWORTH PLACE,"Riccarton, Christchurch",8011,2,2,1,511,122,1990,570,12/08/2023,7,FALSE,610000
4/18 BURDALE STREET,"Riccarton, Christchurch",8011,2,1,1,511,98,1990,599,17/02/2024,7,FALSE,600000
62 CENTENNIAL AVENUE,"Riccarton, Christchurch",8041,2,1,1,739,90,1940,400,11/03/2023,7,FALSE,370000
3/123 CLARENCE STREET,"Riccarton, Christchurch",8011,2,1,1,511,94,1970,550,7/11/2023,7,FALSE,460000
