Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
2/11 HERSHAM PLACE,"BROMLEY, CHRISTCHURCH",8062,2,1,1,-,70,1985,550,6-Dec-23,7,FALSE,460000
2/12 KAWAU CRESCENT,"BROMLEY, CHRISTCHURCH",8062,2,1,2,-,90,1975,550,14-Feb-24,7,FALSE,435000
1/9 RAUPO STREET,"BROMLEY, CHRISTCHURCH",8062,2,1,1,246,96,2022,500,25-May-23,7,FALSE,585000
2/15 KINTYRE DRIVE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,2,-,90,1990,550,23-Jun-23,8,FALSE,520000
51A KINTYRE DRIVE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,1,-,100,1990,495,29-Jul-23,7,FALSE,540000
20 LUSSA CLOSE,"BROOMFIELD, CHRISTCHURCH",8042,2,2,1,270,134,2022,615,29-Oct-23,7,FALSE,730000
5 PIRIPIRI PLACE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,1,174,83,2020,530,13-Feb-24,7,FALSE,620000
16 PIRIPIRI PLACE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,-,87,71,2022,515,27-Jun-23,7,FALSE,540000
18 PIRIPIRI PLACE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,-,115,71,2022,520,26-Apr-24,43,TRUE,560000
27 PIRIPIRI PLACE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,1,174,74,2021,520,17-May-23,7,FALSE,600000
41 PIRIPIRI PLACE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,-,122,77,2022,499,29-Aug-23,27,FALSE,600000
56 PIRIPIRI PLACE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,1,83,74,2022,540,6-May-24,3,TRUE,550000
56 RANNOCH DRIVE,"BROOMFIELD, CHRISTCHURCH",8042,2,1,2,354,152,2012,579,14-Feb-24,7,FALSE,690000
9 AORANGI ROAD,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,678,84,1940,630,13-Feb-24,7,FALSE,650000
2/86 AORANGI ROAD,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,-,130,1990,560,6-Feb-24,7,FALSE,600000
2/89 AORANGI ROAD,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,-,150,1990,530,13-Jul-23,2,FALSE,640000
35 ATTLEE CRESCENT,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,540,83,1950,460,4-Dec-23,8,FALSE,580000
7 BROOKSIDE TERRACE,"BRYNDWR, CHRISTCHURCH",8053,2,1,-,-,80,1940,410,3-Aug-23,7,FALSE,480000
152 BROOKSIDE TERRACE,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,759,121,1950,515,19-Jul-23,7,FALSE,640000
154 BROOKSIDE TERRACE,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,607,81,1950,420,21-Jun-23,7,FALSE,530000
1/155 BROOKSIDE TERRACE,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,-,100,1960,450,22-Mar-24,7,FALSE,495000
5 CHRISTIAN STREET,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,488,70,1945,520,28-Apr-24,11,TRUE,430000
2/55 GARREG ROAD,"BRYNDWR, CHRISTCHURCH",8052,2,1,1,-,110,1970,500,13-Dec-23,15,FALSE,570000
1/73A GARREG ROAD,"BRYNDWR, CHRISTCHURCH",8052,2,1,1,-,85,1970,525,30-Apr-24,9,TRUE,580000
2/74 GARREG ROAD,"BRYNDWR, CHRISTCHURCH",8052,2,1,1,-,90,1970,460,20-Jun-23,7,FALSE,570000
2/75 GARREG ROAD,"BRYNDWR, CHRISTCHURCH",8052,2,1,1,-,100,1970,529,26-Feb-24,7,FALSE,610000
38 HOLLYFORD AVENUE,"BRYNDWR, CHRISTCHURCH",8053,2,1,-,716,82,1950,460,23-Nov-23,25,FALSE,530000
45 HOOKER AVENUE,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,721,233,2000,850,9-Nov-23,7,FALSE,880000
6B HUDSON STREET,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,-,110,1970,540,4-Apr-24,7,FALSE,570000
4/104A IDRIS ROAD,"BRYNDWR, CHRISTCHURCH",8052,2,1,1,-,108,1960,580,14-Aug-23,35,FALSE,570000
1/14 RESOLUTION PLACE,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,-,140,1980,410,14-Jun-23,7,FALSE,470000
1/52 TRUMAN ROAD,"BRYNDWR, CHRISTCHURCH",8053,2,1,1,-,84,1950,665,24-Jul-23,8,FALSE,510000
1/183 WAIRAKEI ROAD,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,"1,012",220,-,470,25-May-23,8,FALSE,650000
2/294 WAIRAKEI ROAD,"BRYNDWR, CHRISTCHURCH",8053,2,1,2,-,160,1990,500,25-Oct-23,7,FALSE,660000
1/61 AMBLESIDE DRIVE,"BURNSIDE, CHRISTCHURCH",8053,2,2,3,636,230,1980,430,18-May-23,7,FALSE,650000
1/188 CLYDE ROAD,"BURNSIDE, CHRISTCHURCH",8053,2,1,1,-,64,1960,440,12-Sep-23,8,FALSE,630000
310 ILAM ROAD,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,645,110,1940,950,15-Nov-23,7,FALSE,770000
1 ILFRACOMBE PLACE,"BURNSIDE, CHRISTCHURCH",8053,2,1,1,-,110,1990,560,8-Mar-24,7,FALSE,620000
1/105 MEMORIAL AVENUE,"BURNSIDE, CHRISTCHURCH",8053,2,2,2,625,170,1960,460,24-May-23,26,FALSE,650000
153 MEMORIAL AVENUE,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,647,130,1950,560,19-Feb-24,4,FALSE,770000
1/400 MEMORIAL AVENUE,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,-,90,1960,400,28-Jun-23,7,FALSE,470000
2/427 MEMORIAL AVENUE,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,-,160,1970,550,10-Mar-24,14,FALSE,610000
1/24 NEPAL PLACE,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,-,150,1980,520,17-May-23,8,FALSE,830000
2/12 PENHELIG PLACE,"BURNSIDE, CHRISTCHURCH",8053,2,1,1,-,110,1965,540,1-Apr-24,21,FALSE,610000
2/18 REMBRANDT PLACE,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,-,100,1980,600,15-Dec-23,7,FALSE,630000
1/102 ROYDVALE AVENUE,"BURNSIDE, CHRISTCHURCH",8053,2,1,1,-,100,1970,500,30-May-23,11,FALSE,510000
4A THURLESTONE PLACE,"BURNSIDE, CHRISTCHURCH",8053,2,2,1,-,140,1980,550,20-Nov-23,7,FALSE,830000
1/380 WAIRAKEI ROAD,"BURNSIDE, CHRISTCHURCH",8053,2,1,2,-,100,1950,550,6-Sep-23,20,FALSE,590000
41 WAYSIDE AVENUE,"BURNSIDE, CHRISTCHURCH",8053,2,1,1,620,100,1955,550,22-Mar-24,7,FALSE,630000
2/45 WESTBURN TERRACE,"BURNSIDE, CHRISTCHURCH",8041,2,1,1,-,110,1960,540,14-Feb-24,7,FALSE,530000
4/20 AJAX STREET,"BURWOOD, CHRISTCHURCH",8061,2,2,-,96,70,2021,470,12-May-23,7,FALSE,555000
5/20 AJAX STREET,"BURWOOD, CHRISTCHURCH",8061,2,1,-,103,76,2021,550,3-May-24,8,TRUE,570000
2/303 BURWOOD ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,120,1990,550,2-Nov-23,7,FALSE,550000
2/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,108,2000,470,24-May-23,7,FALSE,580000
6/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,108,2000,470,6-Jun-23,7,FALSE,580000
12/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,108,2000,485,22-Nov-23,22,FALSE,375000
18/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,470,26-Oct-23,7,FALSE,370000
22/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,5-Dec-23,7,FALSE,580000
29/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,14-Dec-23,7,FALSE,580000
32/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,520,5-Apr-24,7,FALSE,580000
38/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,10-Oct-23,5,FALSE,580000
39/294 MAIREHAU ROAD,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,485,5-Dec-23,7,FALSE,580000
2/243 NEW BRIGHTON ROAD,"BURWOOD, CHRISTCHURCH",8061,2,1,1,-,110,1975,500,1-May-24,16,TRUE,495000
9A ROWE PLACE,"BURWOOD, CHRISTCHURCH",8061,2,1,1,746,73,1940,410,12-Jun-23,7,FALSE,435000
1D STAFFORDSHIRE STREET,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,85,2000,590,21-Mar-24,3,FALSE,405000
2/10 BROGAR PLACE,"CASEBROOK, CHRISTCHURCH",8051,2,1,1,-,90,1975,475,14-Jun-23,7,FALSE,500000
1/35 CAVENDISH ROAD,"CASEBROOK, CHRISTCHURCH",8051,2,1,1,-,86,1970,515,3-Apr-24,7,FALSE,495000
2/39 MARLENE STREET,"CASEBROOK, CHRISTCHURCH",8051,2,1,1,-,100,1980,550,2-May-24,7,TRUE,510000
1/21 ROYLEEN STREET,"CASEBROOK, CHRISTCHURCH",8051,2,1,1,-,100,1980,500,3-Oct-23,7,FALSE,500000
78A STURROCKS ROAD,"CASEBROOK, CHRISTCHURCH",8051,2,1,2,328,80,1980,540,20-Sep-23,19,FALSE,530000
39 BOWENVALE AVENUE,"CASHMERE, CHRISTCHURCH",8022,2,1,2,819,102,1950,550,12-Feb-24,7,FALSE,780000
1/54A BOWENVALE AVENUE,"CASHMERE, CHRISTCHURCH",8022,2,1,1,-,110,1985,520,13-Jul-23,7,FALSE,545000
21B COLOMBO STREET,"CASHMERE, CHRISTCHURCH",8022,2,1,1,-,80,1990,755,30-Oct-23,7,FALSE,670000
22 GUNNS CRESCENT,"CASHMERE, CHRISTCHURCH",8022,2,1,1,358,90,1960,520,2-Jun-23,7,FALSE,570000
15 GWYNFA AVENUE,"CASHMERE, CHRISTCHURCH",8022,2,1,1,799,120,1950,695,7-Nov-23,7,FALSE,1030000
71A KIDSON TERRACE,"CASHMERE, CHRISTCHURCH",8022,2,2,1,-,105,1970,520,12-Sep-23,13,FALSE,520000
1/23 LANDSDOWNE TERRACE,"CASHMERE, CHRISTCHURCH",8022,2,1,1,-,80,1960,535,14-Apr-24,25,TRUE,450000
1/7 PATCHETT PLACE,"CASHMERE, CHRISTCHURCH",8022,2,1,2,-,90,1970,990,7-Feb-24,7,FALSE,590000
1/25 REMUERA AVENUE,"CASHMERE, CHRISTCHURCH",8022,2,1,1,-,90,1960,550,5-Sep-23,8,FALSE,575000
5 SHERWOOD LANE,"CASHMERE, CHRISTCHURCH",8022,2,2,2,-,140,1960,645,3-Mar-24,30,FALSE,670000
2/2A THORRINGTON ROAD,"CASHMERE, CHRISTCHURCH",8022,2,1,2,-,160,1980,600,25-Jan-24,7,FALSE,700000
2/27 THORRINGTON ROAD,"CASHMERE, CHRISTCHURCH",8022,2,1,1,-,120,1970,490,9-Dec-23,7,FALSE,590000
2/5 WHAREORA TERRACE,"CASHMERE, CHRISTCHURCH",8022,2,2,2,-,120,1970,650,26-Oct-23,7,FALSE,790000
10B WHERSTEAD ROAD,"CASHMERE, CHRISTCHURCH",8022,2,2,1,-,112,2022,590,7-Nov-23,8,FALSE,740000
1/4A WOODBRIDGE ROAD,"CASHMERE, CHRISTCHURCH",8022,2,1,1,-,110,1970,550,17-Apr-24,42,TRUE,580000
6 WOODBRIDGE ROAD,"CASHMERE, CHRISTCHURCH",8022,2,1,1,"1,012",103,1920,950,5-Apr-24,7,FALSE,1000000
11B WAIAU STREET,"CRACROFT, CHRISTCHURCH",8025,2,1,1,-,100,1975,390,19-Oct-23,7,FALSE,520000
76 BANKS AVENUE,"DALLINGTON, CHRISTCHURCH",8061,2,1,-,"10,073",-,-,550,1-May-24,17,TRUE,2850000
10 COOPERS ROAD,"DALLINGTON, CHRISTCHURCH",8061,2,4,1,458,63,1940,"1,000",17-Apr-24,276,TRUE,545000
1/97 GAYHURST ROAD,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,-,72,1970,450,6-Sep-23,7,FALSE,380000
1/24 LANDY STREET,"DALLINGTON, CHRISTCHURCH",8061,2,1,2,-,100,1950,450,27-Jul-23,15,FALSE,405000
1/46 STRATHFIELD AVENUE,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,-,83,1975,600,7-Dec-23,680,FALSE,405000
5 ALLARD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,2,-,84,2016,500,3-Oct-23,7,FALSE,610000
1/9 ALLARD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1970,450,5-Dec-23,41,FALSE,460000
5/11 ALLARD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1970,380,14-Jun-23,7,FALSE,370000
2/36 ALLARD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,147,66,2024,550,31-Jan-24,8,FALSE,660000
4/36 ALLARD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,127,66,2024,530,7-Feb-24,7,FALSE,660000
3/436 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,90,1990,460,17-Jul-23,20,FALSE,490000
1/440 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,123,2005,550,26-Feb-24,7,FALSE,580000
6/440 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,123,2005,530,7-Nov-23,40,FALSE,550000
8/440 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,123,2000,530,29-Jan-24,57,FALSE,550000
1/450 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,99,2005,485,19-Dec-23,7,FALSE,500000
4/456 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,55,1967,365,30-May-23,7,FALSE,390000
470 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,113,87,2000,580,21-Dec-23,15,FALSE,600000
470A BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,95,87,2000,530,19-Feb-24,7,FALSE,580000
470C BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,89,87,2000,560,4-May-24,35,TRUE,580000
1/473 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,101,2000,580,21-Mar-24,23,FALSE,550000
4/473 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,2,-,105,2000,600,15-Nov-23,7,FALSE,550000
2/486 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,1975,500,4-Oct-23,7,FALSE,355000
4/486 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,1975,500,14-Apr-24,25,TRUE,355000
4/490 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,1975,480,2-Dec-23,8,FALSE,370000
1/491 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,1975,450,10-Nov-23,7,FALSE,455000
2/504 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,450,3-Apr-24,7,FALSE,400000
2/544 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,450,9-Aug-23,5,FALSE,390000
8/544 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,450,9-Aug-23,5,FALSE,390000
1/550 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,-,122,78,2020,500,5-Dec-23,22,FALSE,610000
2/550 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,-,99,78,2020,495,20-Nov-23,7,FALSE,600000
6/550 BARBADOES STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,-,86,78,2020,510,9-Dec-23,7,FALSE,600000
109A CANON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,296,97,2019,570,27-Apr-24,12,TRUE,670000
5 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,-,-,80,1975,600,9-Mar-24,7,FALSE,470000
8C CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,74,63,2023,525,12-Jun-23,25,FALSE,535000
16B CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,116,70,2023,530,24-Sep-23,13,FALSE,650000
4/41 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1965,460,21-Feb-24,7,FALSE,385000
2/49 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,84,1990,490,29-Dec-23,7,FALSE,480000
1/53 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,81,1990,460,10-Jul-23,7,FALSE,480000
4/54 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,118,2005,490,25-May-23,7,FALSE,490000
5/54 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,118,2005,509,30-Aug-23,7,FALSE,490000
9/54 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,118,2005,500,5-Dec-23,7,FALSE,490000
57B CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,150,82,2017,530,6-Feb-24,7,FALSE,570000
57C CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,150,82,2017,530,13-Feb-24,8,FALSE,570000
1/69 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1975,380,28-Jun-23,7,FALSE,385000
3/69 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1975,370,11-May-23,7,FALSE,375000
3/74 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,410,16-Mar-24,7,FALSE,370000
3/89 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,100,68,2022,510,13-Sep-23,14,FALSE,640000
5/89 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,117,70,2022,520,4-Sep-23,7,FALSE,640000
6/89 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,187,68,2022,519,1-May-24,9,TRUE,650000
2/110 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,100,1975,480,26-Jul-23,7,FALSE,400000
2/112 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,91,1970,460,20-Oct-23,7,FALSE,390000
4/112 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,91,1970,460,7-Jul-23,7,FALSE,400000
1/124 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1970,450,19-Jan-24,7,FALSE,385000
3/129 CHAMPION STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,90,1970,480,11-Oct-23,7,FALSE,375000
49 CLEVELAND STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,607,110,1915,595,11-Sep-23,7,FALSE,670000
62A CLEVELAND STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,185,72,2023,500,6-Jun-23,7,FALSE,570000
62D CLEVELAND STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,146,72,2023,540,28-Feb-24,7,FALSE,590000
65 CLEVELAND STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,2005,550,4-Apr-24,7,FALSE,550000
1/66 CLEVELAND STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,86,76,2023,570,29-Apr-24,10,TRUE,560000
4/66 CLEVELAND STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,72,75,2023,550,27-Sep-23,21,FALSE,555000
1/160 EDGEWARE ROAD,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,110,1990,350,8-Jan-24,7,FALSE,310000
4/168 EDGEWARE ROAD,"EDGEWARE, CHRISTCHURCH",8013,2,1,-,-,60,1965,335,10-Feb-24,7,FALSE,315000
206B EDGEWARE ROAD,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,80,85,2024,585,7-May-24,25,TRUE,610000
4/225 EDGEWARE ROAD,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1970,380,29-May-23,7,FALSE,360000
2/12 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,93,71,2023,570,4-May-24,5,TRUE,650000
4/12 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,108,71,2023,560,29-Jan-24,15,FALSE,660000
6/12 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,95,71,2023,570,27-Mar-24,7,FALSE,650000
3/32 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,76,2017,470,5-Jan-24,7,FALSE,570000
3/34 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1970,470,5-Jul-23,7,FALSE,405000
2/108 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,50,1970,440,11-Aug-23,7,FALSE,370000
5/108 EDWARD AVENUE,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,50,1970,460,24-Mar-24,7,FALSE,370000
4/9 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1965,480,19-Apr-24,20,TRUE,390000
3/17 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,1975,430,10-Jan-24,7,FALSE,420000
1/20 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,1970,475,6-Nov-23,7,FALSE,425000
3/20 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1975,460,26-Mar-24,7,FALSE,295000
4/20 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1975,430,3-Jul-23,7,FALSE,405000
2/26 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,61,2016,500,17-Jul-23,22,FALSE,540000
3/36 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,420,22-Mar-24,7,FALSE,350000
5/46 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1975,450,18-Apr-24,21,TRUE,385000
4/56 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,97,2020,550,6-Feb-24,7,FALSE,610000
1/57 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,-,-,66,2016,Not Disclosed,18-Aug-23,7,FALSE,530000
2/57 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,65,2016,420,4-Mar-24,7,FALSE,530000
3/57 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,65,2016,465,10-Nov-23,8,FALSE,530000
3/72 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1965,450,15-Jan-24,8,FALSE,420000
5/72 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1965,490,6-May-24,9,TRUE,420000
2/75 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,56,2016,495,14-Dec-23,10,FALSE,450000
3/75 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,56,2016,460,17-Jan-24,7,FALSE,450000
5/77 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,2017,499,4-Oct-23,7,FALSE,470000
3/118 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,430,28-Feb-24,7,FALSE,370000
3/125 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,70,1970,480,21-Aug-23,7,FALSE,360000
4/133 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,400,23-Aug-23,7,FALSE,365000
137A GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,2,426,187,2010,480,30-Aug-23,7,FALSE,1240000
4/138 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,2016,500,5-Dec-23,8,FALSE,550000
167B GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,153,99,2023,550,11-Jan-24,8,FALSE,650000
167C GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,152,99,2023,580,12-Jan-24,15,FALSE,650000
2/172 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,2,-,60,2017,520,22-Dec-23,7,FALSE,485000
1/182 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,3,690,300,1970,465,30-Nov-23,7,FALSE,650000
196 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,506,133,1930,550,14-Apr-24,113,TRUE,560000
1/206 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,3,12,105,93,2023,560,22-Aug-23,20,FALSE,630000
3/206 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,1,105,99,2023,560,2-Dec-23,17,FALSE,650000
7/206 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,3,1,80,90,2023,570,22-Apr-24,24,TRUE,620000
11/206 GERALDINE STREET,"EDGEWARE, CHRISTCHURCH",8013,2,3,12,125,90,2023,565,25-Jul-23,65,FALSE,630000
6 GRESFORD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,179,103,2000,585,3-May-24,13,TRUE,530000
4/45 GRESFORD STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,60,1975,400,6-Dec-23,15,FALSE,355000
3/21 HENDON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,124,72,2022,Not Disclosed,30-Apr-24,9,TRUE,640000
4/21 HENDON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,124,72,2022,535,27-Feb-24,7,FALSE,640000
5/21 HENDON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,136,72,2022,520,7-Dec-23,36,FALSE,640000
6/21 HENDON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,120,73,2022,530,26-Jan-24,8,FALSE,640000
7/21 HENDON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,127,92,2022,560,4-Mar-24,7,FALSE,680000
1/24 HENDON STREET,"EDGEWARE, CHRISTCHURCH",8013,2,2,-,198,73,2021,520,15-Aug-23,7,FALSE,660000
2/21 HILLS ROAD,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,116,100,2018,520,19-Sep-23,20,FALSE,600000
